Momento,Sector,Producto,Variedad,Promedio
2017-06,Puerto Varas,Lacteos,Queso Chanco,6851.4642
2017-07,Puerto Varas,Lacteos,Queso Chanco,6933.5317
2017-08,Puerto Varas,Lacteos,Queso Chanco,7040.0142
2017-09,Puerto Varas,Lacteos,Queso Chanco,7254.2797
2017-10,Puerto Varas,Lacteos,Queso Chanco,7440.3839
2017-11,Puerto Varas,Lacteos,Queso Chanco,6869.2975
2017-12,Puerto Varas,Lacteos,Queso Chanco,6740.1154
2018-01,Puerto Varas,Lacteos,Queso Chanco,6640.4815
2018-02,Puerto Varas,Lacteos,Queso Chanco,6712.8888
2018-03,Puerto Varas,Lacteos,Queso Chanco,6718.675
2018-04,Puerto Varas,Lacteos,Queso Chanco,6726.2708
2018-05,Puerto Varas,Lacteos,Queso Chanco,6101.5904
2018-06,Puerto Varas,Lacteos,Queso Chanco,6316.1309
2014-08,Frutillar,Lacteos,Queso Gauda,5882.227966974936
2014-09,Frutillar,Lacteos,Queso Gauda,5713.7111
2014-10,Frutillar,Lacteos,Queso Gauda,5998.7777
2014-11,Frutillar,Lacteos,Queso Gauda,5882.227966974936
2014-12,Frutillar,Lacteos,Queso Gauda,5882.227966974936
2015-01,Frutillar,Lacteos,Queso Gauda,5882.227966974936
2015-02,Frutillar,Lacteos,Queso Gauda,5946.0
2015-03,Frutillar,Lacteos,Queso Gauda,6057.1111
2015-04,Frutillar,Lacteos,Queso Gauda,6954.8
2015-05,Frutillar,Lacteos,Queso Gauda,7229.0
2015-06,Frutillar,Lacteos,Queso Gauda,5909.0
2015-07,Frutillar,Lacteos,Queso Gauda,6066.875
2015-08,Frutillar,Lacteos,Queso Gauda,5974.5833
2015-09,Frutillar,Lacteos,Queso Gauda,5827.8
2015-10,Frutillar,Lacteos,Queso Gauda,5166.1111
2015-11,Frutillar,Lacteos,Queso Gauda,5438.1249
2015-12,Frutillar,Lacteos,Queso Gauda,5683.26
2016-01,Frutillar,Lacteos,Queso Gauda,5770.4916
2016-02,Frutillar,Lacteos,Queso Gauda,7622.7301
2016-03,Frutillar,Lacteos,Queso Gauda,5280.0380000000005
2016-04,Frutillar,Lacteos,Queso Gauda,5628.3968
2016-05,Frutillar,Lacteos,Queso Gauda,5176.0404
2016-06,Frutillar,Lacteos,Queso Gauda,5231.0166
2016-07,Frutillar,Lacteos,Queso Gauda,5396.8888
2016-08,Frutillar,Lacteos,Queso Gauda,5732.125
2016-09,Frutillar,Lacteos,Queso Gauda,6193.1269
2016-10,Frutillar,Lacteos,Queso Gauda,6298.2875
2016-11,Frutillar,Lacteos,Queso Gauda,6015.3237
2016-12,Frutillar,Lacteos,Queso Gauda,6914.0
2017-01,Frutillar,Lacteos,Queso Gauda,5364.5
2017-02,Frutillar,Lacteos,Queso Gauda,5174.0833
2017-03,Frutillar,Lacteos,Queso Gauda,5508.6666
2017-04,Frutillar,Lacteos,Queso Gauda,5446.0
2017-05,Frutillar,Lacteos,Queso Gauda,5820.6983
2017-06,Frutillar,Lacteos,Queso Gauda,5940.1166
2017-07,Frutillar,Lacteos,Queso Gauda,5878.0
2017-08,Frutillar,Lacteos,Queso Gauda,6203.2777
2017-09,Frutillar,Lacteos,Queso Gauda,5799.4523
2017-10,Frutillar,Lacteos,Queso Gauda,6092.369000000001
2017-11,Frutillar,Lacteos,Queso Gauda,6141.5
2017-12,Frutillar,Lacteos,Queso Gauda,5984.6983
2018-01,Frutillar,Lacteos,Queso Gauda,5769.9047
2018-02,Frutillar,Lacteos,Queso Gauda,5620.3555
2018-03,Frutillar,Lacteos,Queso Gauda,5643.4761
2018-04,Frutillar,Lacteos,Queso Gauda,6087.1142
2018-05,Frutillar,Lacteos,Queso Gauda,5991.7047
2018-06,Frutillar,Lacteos,Queso Gauda,6157.6666
2014-08,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2014-09,Llanquihue,Lacteos,Queso Gauda,7071.9583
2014-10,Llanquihue,Lacteos,Queso Gauda,7526.3333
2014-11,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2014-12,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2015-01,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2015-02,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2015-03,Llanquihue,Lacteos,Queso Gauda,6891.0
2015-04,Llanquihue,Lacteos,Queso Gauda,6709.75
2015-05,Llanquihue,Lacteos,Queso Gauda,6635.0
2015-06,Llanquihue,Lacteos,Queso Gauda,7245.5208
2015-07,Llanquihue,Lacteos,Queso Gauda,7531.9999
2015-08,Llanquihue,Lacteos,Queso Gauda,6661.0
2015-09,Llanquihue,Lacteos,Queso Gauda,7834.1666
2015-10,Llanquihue,Lacteos,Queso Gauda,7424.9166
2015-11,Llanquihue,Lacteos,Queso Gauda,7067.25
2015-12,Llanquihue,Lacteos,Queso Gauda,6813.75
2016-01,Llanquihue,Lacteos,Queso Gauda,6412.5
2016-02,Llanquihue,Lacteos,Queso Gauda,6396.0
2016-03,Llanquihue,Lacteos,Queso Gauda,6219.216621425845
2016-04,Llanquihue,Lacteos,Queso Gauda,5992.0
